f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,label,label_flip
0,31,99.40498,0,0,0,100,0,0,0,1,1,0,1,0,0,0,499,418,950,670,1,0
3,36,55.37847,0,0,0,100,0,0,0,1,1,1,1,0,1,1,450,723,1472,1092,1,0
0,34,69.77618,0,0,0,100,0,1,0,0,1,1,1,0,0,1,484,586,632,537,0,0
0,32,80.31897,0,1,0,100,0,1,0,1,0,1,2,0,1,0,199,322,1367,471,0,0
0,35,89.05539,0,1,0,100,0,1,369,1,1,1,3,0,0,0,186,356,843,1103,1,1
2,32,70.76293,0,1,0,100,0,0,560,0,1,0,2,0,1,0,227,263,860,1162,0,0
1,46,67.46251,0,0,1,100,0,1,5,1,1,1,3,0,1,0,225,583,959,585,0,0
1,29,73.59432,0,1,0,100,0,1,1370,0,1,1,1,0,1,0,226,572,879,962,1,1
0,31,61.92728,0,1,0,100,0,1,9,0,1,0,1,0,1,0,171,273,986,1070,0,0
1,28,66.12461,0,1,1,90,0,0,0,1,1,0,1,0,1,1,370,560,675,930,0,0
1,50,69.97818,0,1,0,90,0,1,1394,0,1,1,3,0,1,0,243,572,428,803,1,1
1,31,85.25482,0,1,0,100,0,0,0,0,1,0,1,0,1,0,379,287,1263,996,1,0
0,45,100.86483,0,1,0,100,0,0,0,0,1,0,1,1,1,0,432,495,759,733,0,0
0,38,71.34975,0,0,0,100,0,1,442,0,0,1,3,0,0,0,249,498,800,557,1,1
1,26,75.30245,0,1,0,100,0,0,1264,0,1,0,1,0,0,0,194,290,626,984,1,1
2,39,72.99652,0,1,0,90,0,1,941,0,1,1,3,0,0,1,364,305,469,1097,1,0
0,29,73.1683,0,0,0,100,0,1,436,1,0,0,3,0,1,1,189,522,2446,1051,1,1
0,35,65.48305,0,1,0,100,0,1,890,0,1,1,3,1,0,0,168,271,1365,609,0,0
3,43,79.24642,0,1,0,82,0,0,770,1,1,1,3,0,1,0,229,354,590,825,0,0
2,42,72.74058,0,1,0,90,0,1,12,1,1,1,3,0,1,0,398,335,597,984,1,0
2,39,73.3214,0,1,0,90,0,1,52,0,1,1,2,0,0,1,188,456,615,1196,0,0
0,36,71.84435,0,1,0,100,0,1,362,1,1,1,3,1,1,0,211,408,506,922,0,0
3,31,68.88643,0,1,0,100,0,1,363,0,0,1,3,1,1,0,234,564,1210,427,0,0
0,32,93.20975,0,0,0,100,0,0,0,0,1,0,1,0,0,0,365,541,1095,926,1,0
2,28,78.63453,0,1,0,100,0,1,750,0,1,1,2,0,0,0,334,543,1037,1148,1,1
0,25,72.91292,0,1,0,100,0,0,0,0,0,0,1,0,1,1,382,590,977,1280,0,0
0,30,68.22415,0,0,0,100,0,1,1052,1,1,1,3,0,1,0,207,332,2392,697,0,0
2,22,64.41387,0,0,0,90,0,1,702,0,1,1,1,0,0,0,295,385,671,1162,1,1
2,32,82.18381,0,1,0,100,0,1,266,0,1,1,2,0,1,0,335,357,988,588,0,0
0,40,63.66388,0,1,0,100,0,0,0,0,1,1,1,0,1,0,264,649,1725,1093,0,0
1,43,80.00472,0,1,0,100,0,1,113,0,1,1,3,0,1,0,364,265,893,687,0,0
0,39,85.62997,0,1,0,90,0,0,0,0,1,0,1,0,1,0,451,706,790,911,0,0
0,24,66.61979,0,0,0,100,0,1,0,0,1,0,3,1,1,1,270,526,1124,756,0,0
3,37,81.93739,0,1,0,100,0,1,15,0,1,0,1,0,0,1,256,449,2237,1071,1,0
0,33,63.81796,0,0,0,100,0,1,605,0,0,1,3,1,0,0,225,541,1039,841,1,1
2,34,100.46375,0,1,0,90,0,0,11,1,0,0,1,0,1,0,386,434,542,542,0,0
2,24,75.83947,0,1,0,100,0,1,296,0,1,1,3,0,1,1,147,321,838,608,1,0
1,51,87.50323,0,1,0,100,0,0,14,0,1,0,1,0,1,0,237,616,793,1096,0,0
0,45,61.11055,0,0,0,100,0,1,592,0,1,1,3,1,0,0,250,527,1287,880,0,0
2,44,72.22655,0,1,0,100,0,0,0,0,1,0,1,0,1,0,461,655,629,608,1,0
0,26,75.69797,0,1,1,100,0,0,10,0,1,0,1,0,1,0,218,288,918,502,1,1
0,31,69.35239,0,0,0,90,0,1,658,1,1,1,3,1,1,0,239,360,779,473,1,1
2,38,82.52399,0,0,1,100,1,1,411,1,0,0,2,0,0,0,206,487,740,418,1,1
2,33,64.54831,1,0,0,100,0,1,103,0,1,1,1,1,1,1,246,423,353,700,1,1
0,40,85.38194,0,1,0,100,0,1,869,1,1,1,3,0,0,0,331,158,600,1477,1,1
3,43,67.07104,0,1,0,100,0,1,433,0,0,1,2,0,1,1,327,271,986,853,0,0
3,23,73.38387,0,0,0,100,0,1,992,0,0,1,2,0,0,0,418,253,530,418,1,1
0,27,69.40687,0,0,0,79,0,1,6,0,1,1,2,0,0,1,508,361,1235,627,0,0
2,39,49.92572,0,1,0,100,0,1,214,1,0,1,3,1,0,0,378,527,802,740,1,1
1,42,79.88723,0,1,0,90,0,0,873,0,1,0,1,0,0,1,281,495,1937,686,1,1
0,28,65.64093,1,0,0,100,0,1,514,0,0,1,3,0,0,1,526,424,1508,743,1,0
1,27,97.24294,0,1,1,100,0,1,1278,1,0,0,2,0,1,1,297,340,593,503,1,1
3,37,83.36389,0,1,0,100,0,0,0,0,1,0,1,0,1,0,430,380,1227,503,0,0
0,24,67.93759,0,1,0,100,0,0,12,1,1,0,2,1,1,1,339,425,584,814,1,1
0,45,63.52199,0,1,0,100,0,1,9,1,1,1,2,0,0,1,289,271,592,458,1,0
0,42,73.67051,0,0,1,90,0,1,1108,0,0,1,2,0,1,1,230,393,904,696,1,1
0,41,85.72428,0,1,0,100,0,1,824,0,1,1,1,0,0,0,452,406,721,739,0,0
0,35,68.16607,0,1,0,90,0,1,361,1,1,1,1,0,1,1,272,300,704,857,1,0
3,34,86.61153,0,1,0,90,0,1,861,0,1,1,3,0,1,1,320,260,1276,522,0,0
1,32,70.87367,0,0,0,90,0,1,319,0,1,1,2,0,1,1,198,301,1496,579,1,1
3,40,80.22875,0,1,0,100,0,0,24,0,1,1,2,0,1,1,609,361,1055,481,1,1
0,27,75.22104,1,0,0,100,0,1,1075,1,1,0,3,0,0,0,275,300,648,1243,1,0
0,30,88.45869,0,1,0,100,1,1,357,0,1,1,2,0,0,1,210,491,945,468,0,0
2,32,69.27082,0,1,0,100,0,1,380,0,1,1,3,1,1,0,206,552,965,696,0,0
0,37,81.01628,0,0,0,90,0,0,0,1,1,1,1,0,0,1,392,392,1122,1095,1,1
2,37,85.74279,0,1,0,100,0,0,0,0,1,0,2,0,0,0,359,1114,568,642,1,1
2,36,80.34516,0,1,0,90,0,0,904,1,0,1,2,0,1,0,287,235,1038,774,1,1
1,37,71.68172,0,1,0,90,0,1,943,0,1,1,3,0,1,0,190,230,706,560,1,1
1,39,107.89696,0,1,0,90,0,1,11,1,1,1,3,0,1,1,220,527,685,643,1,1
3,25,70.21661,0,1,0,100,0,1,6,0,1,1,2,0,1,0,393,411,840,1019,0,0
0,12,67.58078,0,0,0,100,0,1,1400,0,1,1,3,0,0,0,427,326,798,928,1,0
0,42,75.73818,0,1,0,100,0,0,5,1,0,0,1,0,0,1,223,444,561,411,1,0
2,28,79.14853,0,1,1,100,0,1,416,1,1,1,2,0,0,1,182,547,2444,690,1,1
0,38,61.27835,0,0,0,100,1,1,310,0,1,1,3,0,0,1,354,411,524,995,0,0
2,57,72.7856,0,1,0,100,0,1,189,0,0,1,2,0,1,0,246,409,2278,866,0,0
1,26,77.01411,0,1,0,100,0,1,762,0,1,1,3,0,1,1,470,306,975,1435,1,0
0,30,81.99947,0,0,0,90,0,1,127,0,1,1,3,0,0,1,217,544,698,988,1,0
2,27,64.54711,1,1,0,100,0,1,357,0,1,1,3,0,1,0,259,344,857,1226,1,1
0,30,76.98705,0,1,0,90,0,1,359,1,1,1,3,0,1,0,327,363,527,673,1,0
2,38,70.7954,0,0,0,90,0,1,458,0,1,1,3,0,0,0,571,193,941,1007,1,0
3,29,65.88283,0,0,1,100,0,1,305,1,1,1,2,0,1,0,226,614,1581,1434,1,1
2,49,104.30025,0,0,0,100,0,1,331,0,1,0,1,0,1,1,424,424,763,511,0,0
1,35,69.13202,0,1,0,100,0,1,1168,0,1,1,3,0,1,0,234,125,524,1136,1,0
3,37,82.10815,0,0,0,100,0,1,1059,0,1,1,3,1,0,0,308,308,542,1080,1,0
0,33,76.64622,0,1,1,100,0,0,11,1,1,0,1,0,1,0,245,294,927,650,1,1
1,57,67.43276,0,1,0,90,0,1,913,0,1,1,3,0,1,0,207,309,852,1075,1,0
2,21,70.17859,0,1,0,100,0,0,284,0,1,1,3,0,0,1,376,751,741,885,1,0
0,26,89.04245,1,1,0,100,0,1,809,0,1,1,3,0,1,0,143,576,667,451,1,1
2,36,71.43586,0,1,1,100,0,0,1,0,1,0,2,0,1,0,437,677,1906,530,0,0
2,30,69.72528,0,1,0,90,0,1,816,1,1,1,3,0,1,0,340,242,687,954,0,0
2,25,62.43017,0,1,1,100,0,1,496,1,1,1,3,0,1,0,232,394,874,782,0,0
2,40,65.63817,0,0,0,100,0,1,581,1,1,1,3,0,1,1,520,349,610,1147,1,1
0,33,54.38262,0,0,0,100,0,1,0,1,1,0,1,0,1,1,216,411,1921,692,0,0
2,21,66.50164,0,1,0,100,0,1,336,0,1,0,3,0,0,0,333,328,768,1121,0,0
0,42,73.9879,0,0,0,90,0,0,1083,0,1,0,1,0,1,0,254,597,2415,1032,1,1
0,38,80.09934,0,1,0,100,0,0,40,0,1,0,1,0,1,0,435,684,2667,1113,0,0
1,22,61.11377,0,1,0,100,0,0,0,0,1,1,3,1,1,1,216,625,881,1286,1,0
3,62,97.98407,1,0,0,100,0,1,410,0,1,1,3,0,1,0,189,257,2454,705,1,0
1,44,72.33063,0,1,0,90,0,1,339,0,1,1,3,0,1,1,191,369,632,699,1,1
2,34,108.68451,0,1,0,90,0,1,413,1,1,1,3,0,1,1,266,301,915,853,1,1
3,42,67.25809,0,1,0,100,0,1,1004,0,1,1,3,0,0,0,244,342,1457,915,1,1
2,15,73.83466,0,0,1,90,0,1,381,1,1,1,3,0,1,1,241,501,924,1106,1,0
1,28,62.8784,0,1,0,90,0,1,8,0,1,1,3,0,1,1,207,562,368,666,0,0
0,29,71.70428,0,1,0,100,1,0,467,0,1,1,1,0,0,0,381,478,1192,1703,0,0
0,38,84.60605,0,1,0,100,0,1,386,0,1,1,3,0,1,0,159,383,2211,576,1,1
0,29,75.32378,0,0,1,100,0,0,0,1,1,0,1,0,1,1,549,594,1158,323,0,0
2,24,71.81745,0,0,0,90,0,0,13,0,1,0,1,0,1,0,401,626,646,1662,0,0
3,27,79.33968,0,1,0,100,0,1,201,0,1,1,3,0,1,1,389,317,813,837,0,0
1,21,90.28383,0,1,0,100,0,0,0,0,1,0,3,0,1,0,316,324,890,795,1,1
3,38,73.4899,0,1,1,100,0,1,1,0,1,0,1,0,1,1,222,449,720,1458,0,0
1,26,72.27412,0,1,0,100,0,1,0,0,1,0,3,0,0,0,265,414,1187,643,0,0
3,60,65.26483,0,1,0,100,0,1,7,0,1,0,1,0,1,0,288,770,743,972,0,0
0,52,76.2016,0,1,0,100,0,1,3,0,1,1,2,0,1,0,409,273,735,1325,1,1
2,32,75.69048,0,1,0,90,0,1,0,0,1,1,1,0,1,0,239,618,628,734,1,0
0,41,74.75866,0,1,0,90,0,1,7,1,1,1,3,0,1,0,225,336,1311,1848,1,1
3,18,66.8194,0,1,0,100,0,0,0,0,1,0,1,0,1,0,208,594,1801,826,0,0
0,40,65.84829,0,1,0,100,0,1,718,1,1,1,3,1,1,0,407,298,459,543,1,0
0,23,82.52346,0,0,0,90,0,1,140,0,1,1,3,1,0,1,177,300,855,836,1,0
2,23,78.7427,0,0,0,90,0,1,132,0,1,1,3,1,1,0,329,325,659,1000,1,0
2,35,75.52357,0,1,0,100,0,1,442,0,1,1,2,0,1,0,339,328,1137,692,1,0
0,34,75.35116,0,0,0,90,0,0,6,1,0,0,1,0,1,0,212,847,834,960,1,0
3,31,58.01198,0,1,0,90,0,1,426,0,1,1,3,0,1,1,215,157,1670,433,1,0
0,38,71.32799,0,1,0,81,0,1,553,0,1,1,3,0,0,0,442,230,738,524,1,1
2,37,86.53142,0,1,0,90,0,1,0,0,0,1,1,0,1,0,238,652,1569,704,0,0
0,31,69.44485,0,1,0,82,0,0,955,0,1,0,2,0,0,0,438,184,1491,1176,1,0
3,27,87.43217,0,0,0,100,0,0,0,0,1,0,1,0,1,0,118,414,1591,1067,1,0
3,36,77.04213,0,1,0,100,0,1,60,0,1,1,3,0,1,1,432,370,684,1456,0,0
3,21,68.63287,0,1,0,100,0,1,176,0,1,1,3,0,1,1,161,248,2074,630,1,1
0,41,74.84401,0,0,0,100,0,1,829,1,1,1,3,0,1,0,204,469,673,951,1,0
0,39,59.68996,0,0,0,90,0,1,829,0,1,1,2,0,1,1,241,360,1321,731,1,1
3,27,74.322,0,0,1,90,0,1,864,1,0,1,3,0,1,1,305,499,951,886,1,0
2,43,74.03015,0,0,0,90,0,1,0,0,0,1,1,0,0,1,327,389,1443,2499,0,0
2,43,74.72681,0,0,0,100,0,0,17,0,1,0,1,0,1,1,515,658,698,1246,0,0
0,30,67.81862,0,1,0,90,0,1,248,0,1,1,3,0,0,1,205,312,890,780,1,1
3,25,65.53599,0,1,0,100,0,1,501,0,1,1,3,0,0,0,338,260,1008,1228,1,1
1,41,73.25242,0,0,0,100,0,0,0,0,1,0,1,0,1,0,298,498,1134,1234,1,0
2,27,74.11163,0,0,0,90,0,0,0,0,1,0,1,0,1,0,375,557,987,633,0,0
3,49,64.44365,0,1,0,100,0,1,89,0,1,1,3,0,1,1,352,462,818,480,1,1
0,29,65.78843,0,1,0,90,0,1,114,0,1,1,3,1,1,0,269,334,725,1221,0,0
0,28,69.12967,0,1,0,100,0,1,458,0,1,0,2,0,1,0,220,338,759,817,1,1
3,33,79.04223,0,1,0,100,0,0,4,1,1,0,1,0,1,0,205,412,786,498,0,0
0,37,63.06726,0,1,0,100,0,1,417,1,1,1,2,0,0,0,405,440,605,501,1,0
3,18,73.14244,0,0,0,90,0,0,1050,0,1,0,1,0,1,0,304,598,792,721,0,0
1,35,64.70917,0,0,0,100,0,1,884,0,0,1,3,0,1,0,254,390,1074,651,1,1
0,33,79.15416,0,1,0,90,0,0,0,0,1,0,1,0,0,0,298,452,2277,411,0,0
0,24,73.82051,0,1,0,100,0,0,0,1,1,0,1,0,1,1,355,631,884,1236,1,1
3,39,84.20465,0,1,0,90,0,0,0,0,1,0,1,0,1,0,388,497,2453,714,1,1
0,36,72.57357,0,1,0,100,1,1,847,0,1,1,3,0,0,0,300,265,1923,882,1,1
3,47,91.02446,0,1,0,90,0,1,802,0,1,1,2,0,1,0,323,335,2016,1254,1,0
3,45,76.15271,0,1,0,100,0,1,801,0,1,1,3,0,1,1,172,202,1891,530,1,1
0,30,87.24531,0,1,0,100,0,0,0,1,1,0,2,0,0,0,264,316,721,596,1,0
0,27,68.63791,0,1,0,100,0,0,0,0,1,0,1,0,0,0,256,335,716,617,0,0
1,26,53.32965,0,1,0,90,0,1,917,1,1,0,1,0,0,1,464,443,1443,595,0,0
2,23,77.4233,0,0,1,100,0,0,3,1,1,0,1,0,1,1,213,469,1523,565,1,1
1,35,65.38348,0,1,0,100,0,0,17,0,0,0,1,0,1,0,418,457,939,1542,0,0
0,37,79.21094,0,1,0,90,0,1,29,1,0,1,3,0,0,0,380,373,1077,661,1,0
2,43,65.41192,0,1,0,100,0,1,864,0,1,1,2,0,1,0,381,452,906,527,0,0
0,25,87.84578,0,0,0,100,0,1,39,0,1,1,3,0,0,0,268,540,887,1383,1,1
3,48,68.81942,0,1,0,100,0,0,0,1,1,0,1,0,1,0,437,612,646,902,0,0
1,36,63.5936,0,1,0,100,0,1,1434,0,1,1,2,0,1,0,270,226,1586,1340,1,1
2,40,82.90681,0,1,0,90,0,1,744,0,1,1,3,0,1,0,326,482,1223,649,0,0
0,35,74.89503,0,1,0,90,0,0,331,0,1,1,1,0,0,1,301,459,857,912,0,0
3,27,91.95324,0,1,0,100,0,0,0,0,1,0,1,0,1,0,692,501,885,1008,0,0
0,33,68.22098,0,0,0,100,1,1,474,0,0,1,3,0,1,0,358,413,488,571,0,0
3,36,61.96391,0,0,0,90,0,0,928,1,1,1,1,1,1,1,379,404,975,808,1,1
0,45,77.22152,0,1,1,100,0,1,16,0,1,0,1,0,0,0,274,267,1421,377,1,0
0,36,77.41405,0,1,0,100,0,0,0,0,1,1,2,0,1,1,380,465,1101,849,1,0
1,26,59.64617,0,1,0,90,0,1,830,0,1,1,2,1,1,1,171,373,776,898,1,1
0,48,92.5591,0,0,0,100,0,1,42,0,1,0,3,0,0,0,373,589,1755,654,0,0
0,37,84.03515,0,1,0,100,0,1,96,0,1,1,2,0,0,1,207,272,768,597,1,0
3,33,65.37546,0,1,0,90,0,1,1032,0,1,0,3,0,0,0,227,348,439,851,0,0
2,39,66.52242,0,1,0,100,0,1,0,1,1,0,3,0,1,1,263,348,784,805,0,0
0,23,66.9861,0,1,0,90,0,1,276,0,1,0,3,1,1,0,404,275,785,1817,1,0
2,33,67.32672,0,1,0,100,0,1,394,0,1,1,2,0,1,1,227,491,767,1368,0,0
0,35,82.85826,0,1,0,100,0,0,11,0,0,0,1,0,1,0,307,497,745,940,1,0
0,34,64.05532,0,1,1,90,0,1,151,0,1,1,3,0,1,0,255,312,615,698,0,0
3,44,66.54359,0,0,0,100,0,0,2,1,0,0,1,0,1,0,249,366,584,930,1,0
0,45,79.57191,0,1,0,100,0,1,950,0,1,1,3,0,0,0,353,291,691,546,1,0
1,30,61.44059,0,0,1,100,0,0,5,0,1,0,1,0,0,1,385,650,1053,452,1,0
1,37,81.12473,0,0,0,90,0,0,0,0,1,0,1,0,0,0,396,471,976,1144,1,0
3,32,65.78189,0,1,0,100,0,0,12,0,1,0,1,0,1,1,350,447,1028,644,1,0
1,43,68.38201,0,0,0,100,0,1,7,0,0,1,2,0,1,0,235,541,807,824,1,0
0,25,112.1405,0,1,0,90,0,0,8,0,1,0,1,0,0,0,224,778,773,334,0,0
0,35,92.57286,0,1,1,100,0,0,1,0,1,0,1,0,0,0,429,431,939,684,1,1
0,33,77.69911,0,1,1,100,0,0,3,1,1,0,1,1,0,0,491,325,1010,593,1,1
2,27,86.89949,0,1,0,100,0,0,0,0,1,0,1,1,0,0,430,499,1219,911,0,0
3,37,71.76011,0,1,0,90,0,0,0,0,1,1,2,0,1,1,254,357,1957,680,1,1
3,49,70.30581,0,1,0,90,0,0,724,1,1,0,1,1,0,1,411,589,541,534,1,0
3,26,76.86476,0,1,0,90,0,0,0,0,1,0,1,0,1,0,624,572,542,679,0,0
0,39,83.68189,0,1,0,100,0,0,960,0,1,1,3,0,1,1,183,477,713,598,0,0
2,44,58.77907,0,1,0,100,0,1,9,0,1,0,2,0,1,1,512,562,1809,624,0,0
1,37,80.44447,0,1,1,90,0,0,26,0,1,0,1,0,1,1,303,508,1615,2003,0,0
0,35,67.67214,0,1,0,90,1,1,741,0,1,1,1,0,0,1,246,323,942,297,0,0
1,41,92.46792,0,1,0,100,0,0,9,0,1,0,1,0,1,1,241,415,800,1017,0,0
0,38,111.16537,0,0,0,90,0,1,2,0,1,1,1,0,1,0,283,768,678,1073,1,0
2,38,88.79776,0,0,0,100,0,1,464,0,1,1,3,0,1,0,222,433,897,1686,1,1
1,27,72.01469,0,1,0,100,0,1,400,0,1,1,3,0,0,0,229,307,1361,421,0,0
0,28,118.34102,1,0,0,90,0,0,0,0,1,0,1,0,0,1,369,554,1117,1196,0,0
2,29,63.92641,0,1,0,100,1,1,130,1,1,1,2,0,0,0,146,319,655,797,1,0
3,37,77.25718,0,0,0,90,0,1,397,0,0,1,3,0,0,1,286,441,1145,1004,1,0
1,33,69.32073,0,1,0,90,0,1,892,1,1,1,3,0,1,0,308,265,938,925,1,1
3,25,52.38085,0,1,0,100,0,1,383,1,1,1,3,0,1,1,391,359,1178,768,1,0
3,43,112.49154,0,1,0,100,0,1,982,0,1,0,2,0,1,0,204,347,1227,1219,1,0
2,32,71.36419,0,1,0,100,0,1,939,0,1,1,3,0,0,0,425,341,1235,831,1,0
2,27,70.40019,0,1,0,100,0,1,197,0,1,0,3,0,1,1,352,487,1098,1061,1,1
0,34,71.85528,0,0,1,100,0,0,113,0,1,1,3,0,1,0,389,765,714,1000,1,0
0,28,82.18166,0,1,0,90,0,1,841,0,1,1,3,0,1,0,285,239,1312,585,1,1
0,33,70.91501,0,0,0,100,0,1,828,0,0,1,3,0,1,1,272,221,1784,1631,1,0
1,61,76.628,1,1,0,100,0,1,468,0,1,1,3,0,1,0,155,282,2656,761,1,1
3,31,65.14295,0,1,0,100,0,1,392,0,1,1,3,0,1,0,235,332,1501,1151,1,1
0,32,84.13759,0,1,0,100,0,1,452,0,1,1,2,0,1,0,196,383,948,1013,0,0
2,40,75.71348,0,1,0,100,0,1,869,0,1,1,3,0,1,1,432,330,814,740,1,1
0,26,87.6714,0,0,0,100,0,1,0,0,1,0,1,0,1,0,455,394,680,1044,1,1
3,35,58.54064,0,1,0,100,1,1,474,0,1,1,3,0,1,0,456,268,807,1164,1,0
0,34,62.53965,0,1,0,100,0,1,0,0,1,1,2,0,1,1,178,317,632,486,1,0
0,36,84.53796,0,1,0,100,0,1,350,0,0,1,3,0,0,1,288,438,701,783,1,0
0,37,71.6681,1,0,0,100,0,0,0,0,1,0,3,0,0,1,185,388,1448,624,1,0
3,29,78.60392,0,1,0,90,0,0,0,0,1,0,1,0,1,0,223,680,483,1051,0,0
0,30,67.48906,0,0,0,100,0,1,0,1,0,1,3,0,0,0,328,359,807,1108,1,0
0,15,77.45087,0,0,0,100,0,1,892,0,1,1,2,0,1,0,346,322,616,1154,1,0
2,42,72.65726,0,1,0,90,0,1,0,0,1,0,1,0,0,0,528,739,782,943,1,0
3,27,76.40186,0,0,0,100,0,1,137,0,1,1,2,0,1,0,294,260,988,915,1,0
2,43,82.61619,0,1,0,100,0,1,0,0,1,1,3,0,1,0,394,350,745,1103,1,0
0,28,70.16863,0,1,0,100,0,1,489,1,0,1,3,0,0,0,384,584,1791,943,1,0
0,35,68.90892,0,1,0,100,0,1,348,0,1,1,2,1,0,0,352,357,2721,559,1,1
3,46,98.68738,0,0,1,100,0,1,165,0,1,1,3,0,0,0,396,333,1167,876,1,0
0,37,65.92488,0,0,0,100,0,0,0,1,0,0,1,0,0,0,423,361,2356,837,0,0
0,28,66.80972,0,0,1,100,0,0,21,1,1,0,2,0,1,0,449,453,808,863,1,0
1,25,128.40106,0,1,0,100,0,1,11,0,1,1,1,0,1,0,289,413,733,1502,1,0
3,39,67.09679,0,0,0,90,0,0,0,0,1,1,1,0,1,0,412,411,698,983,1,0
1,37,92.18075,0,0,0,100,0,1,110,1,1,0,3,0,0,0,215,299,684,681,1,0
3,32,59.49688,0,1,0,100,0,1,447,1,1,1,3,0,1,1,262,268,709,1617,1,1
0,41,84.51561,0,1,0,100,0,1,351,0,1,1,3,0,1,1,231,283,1743,538,0,0
2,28,72.61147,0,1,0,100,0,1,199,1,1,1,1,0,1,0,244,294,1808,1676,0,0
0,29,71.29955,0,1,0,100,0,1,385,0,1,1,1,0,1,0,251,688,1304,1455,0,0
3,30,75.93351,0,0,0,100,0,1,392,0,1,1,3,0,1,0,214,435,1206,479,0,0
0,44,118.38491,0,1,1,90,0,1,1,0,1,0,3,0,1,0,229,309,1085,666,1,1
0,36,74.83143,0,1,0,100,0,1,505,0,1,1,3,0,0,0,253,385,2835,741,1,1
0,27,81.77222,0,0,0,90,0,0,0,1,0,0,1,0,0,0,464,388,1128,1163,0,0
0,40,65.43432,0,0,0,90,0,1,525,0,1,1,3,0,1,0,232,332,575,1206,1,1
2,34,60.90381,0,1,0,90,0,1,346,1,1,1,3,0,1,0,343,403,799,668,1,0
0,38,89.28397,0,1,0,100,0,1,695,0,1,1,3,0,1,1,183,318,1136,887,0,0
2,37,75.74428,0,1,0,100,0,0,0,0,1,0,1,0,1,0,311,286,753,615,0,0
0,32,70.88313,0,1,0,90,0,1,503,1,1,1,3,0,1,0,250,203,789,1006,1,1
2,31,71.19585,0,1,0,100,0,1,404,1,1,1,2,0,1,0,404,581,1765,1045,1,1
3,29,65.6603,0,0,0,100,0,0,0,1,0,0,1,0,0,0,386,421,1284,755,1,1
3,20,75.4415,1,0,0,90,0,1,0,0,1,1,1,1,1,0,473,415,1283,574,0,0
0,41,78.16658,0,1,0,100,0,1,843,0,1,1,3,0,1,1,240,262,2144,1044,0,0
3,47,83.30379,0,0,0,100,0,1,1096,0,0,1,3,0,1,0,358,494,1582,804,0,0
1,44,85.45728,0,0,0,100,0,1,0,0,1,1,2,0,1,1,379,552,1256,745,0,0
0,45,70.93152,0,1,1,100,0,0,0,1,1,0,1,0,0,1,519,549,1225,705,1,0
3,33,77.35382,0,0,0,100,0,0,1,1,1,0,1,0,1,0,251,789,981,1464,0,0
3,40,91.58913,0,1,0,100,0,1,405,0,1,1,3,0,1,0,193,344,663,1049,1,0
3,39,78.5752,0,1,0,100,0,1,362,0,1,1,3,0,1,0,363,375,1221,1015,0,0
2,19,72.97592,0,1,0,100,0,1,1505,1,1,1,3,0,1,1,199,422,548,558,0,0
3,39,75.27569,0,0,0,100,0,1,179,0,1,1,2,0,1,0,397,240,864,814,0,0
3,44,75.19191,0,1,1,100,0,1,116,1,1,1,1,0,1,0,193,335,719,982,0,0
0,41,77.31973,0,1,0,100,0,0,4,0,1,0,1,0,1,1,337,615,560,597,1,0
2,34,76.97318,0,0,0,90,0,0,0,0,1,1,2,0,1,1,261,648,825,1147,0,0
0,14,50.46511,0,0,0,90,0,1,452,1,0,1,3,0,0,0,226,368,733,316,1,1
1,38,78.93208,0,1,0,100,0,1,526,0,1,1,3,1,0,0,207,259,1299,573,1,1
0,21,69.68094,0,0,0,100,0,0,15,1,1,1,2,0,1,0,678,581,757,1145,0,0
3,28,74.64686,0,1,0,90,0,1,814,0,1,1,2,0,1,0,158,475,855,866,1,1
2,27,83.83816,0,1,0,90,0,1,10,0,1,1,1,0,1,0,297,404,800,904,0,0
3,44,85.52095,0,1,0,100,0,0,17,0,1,0,1,0,1,0,248,732,1722,978,1,1
1,38,75.4909,0,1,0,90,0,0,0,0,1,0,1,0,1,0,448,365,758,1080,1,1
0,28,73.54855,0,0,0,90,0,1,104,0,1,1,3,0,0,0,334,304,511,739,0,0
0,23,69.28498,0,0,1,100,0,1,234,0,1,1,3,0,1,0,332,456,894,1024,1,0
0,39,98.65175,0,1,0,100,0,1,33,0,1,0,2,1,1,1,349,516,970,722,1,0
0,28,69.54979,0,0,0,90,1,1,0,1,0,0,3,0,1,0,510,512,1241,612,0,0
3,37,72.35758,0,1,0,100,0,1,865,0,1,1,3,0,1,1,268,396,696,1073,1,1
3,37,90.76339,0,1,0,100,0,1,641,0,1,1,3,0,1,0,170,199,717,494,1,0
0,20,83.26835,0,1,0,100,0,1,0,1,0,0,1,0,1,0,181,423,1435,800,1,1
2,23,102.9584,0,1,0,100,0,0,16,0,1,0,1,0,0,1,448,322,716,1104,1,0
2,34,69.76188,0,0,0,81,0,1,7,0,1,1,2,0,1,1,293,354,1009,890,1,1
3,30,62.53758,0,1,0,90,0,1,29,0,1,1,3,0,1,1,233,380,656,273,1,0
0,24,82.90644,0,0,0,100,0,0,0,1,1,0,1,0,0,0,527,580,1708,574,1,1
0,42,82.01244,0,1,0,100,0,1,553,0,1,0,2,0,0,0,422,330,657,818,1,0
0,33,84.56874,0,0,0,100,0,1,6,0,1,1,2,0,0,0,427,494,1269,1278,1,1
