f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,label,label_flip
3,40,62.80798,0,1,0,100,0,1,4,0,1,0,1,0,1,0,370,611,2151,1569,1,1
2,38,67.38778,0,0,1,100,0,0,7,0,1,0,1,0,1,0,303,325,667,585,0,0
3,45,79.4695,0,1,0,100,1,1,0,0,1,1,2,0,1,0,347,441,976,652,0,0
3,27,113.2274,0,1,0,79,0,0,0,0,0,1,3,0,1,0,565,342,1743,1148,0,0
3,27,69.0058,0,1,0,100,0,1,82,0,1,1,3,0,1,0,455,626,1991,962,1,1
3,39,57.3772,0,0,1,100,0,0,0,0,1,0,1,0,1,1,496,394,1021,725,0,0
0,27,69.40722,0,0,0,90,0,1,0,1,1,0,1,0,0,0,242,359,658,921,0,0
0,32,125.43942,0,1,0,100,0,0,11,1,1,0,1,0,0,0,269,610,989,916,0,0
3,32,82.12229,0,0,0,90,0,1,73,1,1,0,1,0,1,1,547,459,1045,763,0,0
0,28,78.91301,0,1,0,100,0,1,0,0,1,0,1,0,1,1,310,671,413,597,0,0
0,30,78.78632,0,1,0,90,0,1,4,0,1,1,1,0,1,0,320,315,1802,635,1,0
1,42,67.34698,0,1,0,90,0,1,209,0,1,1,3,0,1,1,380,340,817,1258,0,0
0,30,84.78226,0,1,0,100,0,0,12,0,1,1,3,0,1,1,376,417,748,1126,1,0
3,30,79.9583,1,0,0,100,0,1,771,1,1,1,3,0,1,0,457,322,1233,990,0,0
2,27,95.10668,1,0,0,100,0,0,0,1,1,1,2,0,0,0,219,568,1497,1012,1,1
0,38,72.03288,0,1,0,91,0,1,756,1,1,1,2,0,0,0,419,293,589,963,0,0
3,34,70.1402,1,0,0,100,0,0,0,1,1,0,1,0,0,0,381,329,1362,602,0,0
2,34,73.72874,0,1,0,100,0,1,342,0,1,1,3,0,1,0,183,176,1741,817,1,1
2,29,65.26268,0,1,0,100,0,1,756,0,1,0,2,0,0,1,399,617,720,658,0,0
1,36,73.1751,0,0,0,100,0,0,3,1,0,0,1,0,1,0,245,695,956,731,0,0
1,44,83.75688,0,1,0,100,0,0,12,0,1,0,2,0,1,0,198,617,524,1024,0,0
0,34,80.53185,0,1,1,90,0,1,6,1,0,0,1,0,1,0,467,315,1292,959,1,1
1,33,68.08166,0,1,0,90,0,1,443,0,1,1,2,0,1,1,454,846,926,920,1,0
0,33,67.49135,0,1,0,90,0,1,798,0,1,1,2,0,1,0,217,242,1157,531,0,0
0,24,84.16721,0,1,0,90,0,1,376,0,1,1,1,0,1,0,259,369,895,765,1,1
0,29,69.90291,0,0,0,100,0,1,85,0,1,1,3,0,0,0,240,366,796,930,1,0
3,43,69.57717,0,1,1,100,0,1,778,0,1,1,3,0,0,0,385,702,940,1327,1,1
1,31,86.77122,1,1,0,90,0,1,929,1,0,1,3,0,1,1,169,333,811,1330,1,1
0,37,78.98398,0,1,0,90,0,1,791,0,1,1,1,1,1,0,227,245,1678,625,1,1
2,42,102.73412,0,1,0,90,0,1,149,0,1,1,3,0,1,0,354,542,889,1023,0,0
2,35,71.56062,0,0,0,100,0,0,0,1,1,0,1,0,1,0,309,576,599,657,0,0
2,36,131.829,0,1,0,100,0,1,871,0,1,1,3,0,1,0,174,271,1964,1070,1,1
3,41,59.59306,0,1,1,100,0,0,826,0,1,1,3,0,0,0,370,483,715,1091,0,0
3,35,85.75243,0,1,0,90,0,0,10,1,1,0,2,1,1,0,450,421,764,1041,0,0
0,38,81.82167,0,1,1,100,0,1,18,0,1,0,3,0,1,1,300,380,760,734,1,1
2,27,95.94774,0,1,0,100,0,1,547,1,1,1,3,0,1,0,323,290,748,1752,0,0
1,54,69.35968,0,1,0,90,0,1,832,1,1,1,3,0,0,0,336,268,1068,1290,1,0
2,36,72.52087,0,0,0,100,0,1,3,1,1,0,2,0,0,1,372,357,1122,779,0,0
0,29,67.44777,0,0,0,100,0,0,4,1,1,0,1,0,1,0,372,642,1143,1709,0,0
0,26,75.51552,0,1,0,100,0,0,0,0,1,0,1,0,1,0,218,559,669,1115,0,0
0,38,73.16928,0,1,0,100,0,1,941,0,1,1,3,0,0,1,341,595,1605,999,1,1
1,44,79.2771,0,1,1,90,0,1,1093,0,1,1,3,0,1,0,303,316,688,879,1,1
3,27,89.48278,0,1,0,90,0,1,835,0,1,1,2,1,1,1,350,329,1081,564,0,0
3,32,72.00805,0,1,0,90,0,1,1132,0,1,1,2,0,1,1,287,459,899,811,1,1
3,24,79.68588,0,1,0,100,0,0,0,0,1,0,2,0,1,0,344,594,909,451,0,0
1,37,106.61118,0,1,0,100,0,0,24,1,1,0,1,0,1,0,295,340,1051,684,0,0
0,31,70.91835,0,1,0,100,0,1,1514,0,1,1,3,0,1,1,214,324,717,646,1,1
1,32,122.32918,0,1,0,100,0,1,1010,0,1,1,2,0,1,1,207,271,1462,608,0,0
0,31,79.40976,0,0,0,100,0,1,0,1,1,0,1,0,0,0,475,434,385,714,0,0
2,26,76.01696,0,1,0,100,0,0,0,0,1,0,1,0,1,0,370,447,1025,1329,0,0
2,30,69.71277,0,0,0,100,0,1,238,0,1,1,3,0,1,0,183,389,1213,932,1,1
0,40,93.03285,0,1,0,100,0,1,214,0,1,1,1,0,1,0,436,640,700,736,0,0
3,27,80.1324,0,1,1,90,0,1,0,1,1,1,1,0,1,1,251,465,1683,957,0,0
2,23,77.62624,0,0,0,100,0,1,0,1,1,1,2,0,1,0,237,376,498,564,0,0
3,30,55.97799,0,1,0,90,0,0,0,0,1,1,1,0,1,1,511,481,2696,1073,0,0
1,37,83.33368,0,1,0,100,1,1,1061,1,0,1,3,0,1,0,243,479,951,668,1,1
0,36,85.31428,0,1,0,100,0,1,15,1,1,0,1,0,1,0,273,918,707,1020,0,0
2,42,73.86673,0,1,1,90,0,1,756,0,0,1,3,0,1,1,300,285,674,1107,0,0
2,45,70.07252,0,1,0,90,0,1,859,0,1,1,1,0,1,0,397,697,667,846,0,0
1,28,64.20554,0,1,0,100,0,1,265,1,1,1,3,0,1,1,154,451,858,764,1,1
0,37,94.47891,0,1,0,100,0,1,368,0,1,1,3,0,1,1,177,565,883,1206,0,0
0,36,93.74928,0,1,0,90,0,1,1533,0,1,1,3,0,1,1,426,274,1047,1214,1,1
0,33,68.4714,0,0,0,100,0,0,0,1,0,0,1,0,0,0,460,451,1225,1069,0,0
0,28,71.54532,0,0,0,100,0,0,579,0,1,1,3,0,0,0,170,439,1184,551,0,0
0,34,66.20602,0,0,0,100,0,1,298,1,1,1,1,0,0,0,594,359,756,934,1,1
3,36,73.28558,0,1,0,100,0,0,0,0,1,0,2,0,1,0,484,290,883,1159,0,0
0,33,77.44993,0,1,0,90,0,0,170,0,1,0,1,0,1,0,413,446,791,414,0,0
1,39,52.71533,0,0,0,100,0,1,940,0,1,1,3,0,1,1,233,409,695,622,0,0
0,40,81.14214,0,1,0,100,0,1,1226,0,1,1,3,0,0,0,401,293,1042,1149,0,0
0,36,79.25182,0,1,0,90,0,1,146,0,1,1,3,0,1,0,225,224,568,771,1,1
1,28,129.42284,0,1,0,100,0,0,0,0,1,0,1,1,1,1,450,294,1337,754,0,0
1,38,58.08552,0,1,1,100,0,1,140,0,1,1,2,0,0,0,537,543,621,509,0,0
3,27,86.08146,0,1,0,90,0,1,148,0,1,1,3,1,1,1,199,359,686,487,0,0
2,33,75.36412,0,1,0,100,0,1,140,0,1,1,2,0,1,0,265,297,1594,528,1,1
3,37,74.35351,0,0,0,100,0,1,15,0,1,0,1,0,1,0,241,710,1010,659,0,0
3,31,73.55851,0,1,0,100,0,1,161,0,0,0,1,0,1,0,400,495,1126,1385,1,0
2,42,62.10221,0,1,0,100,0,1,192,0,1,1,1,0,1,0,223,476,673,1038,0,0
2,37,75.49881,0,1,0,90,0,1,1017,0,1,1,3,0,1,1,223,331,1715,851,0,0
3,43,75.3255,0,1,1,100,0,1,3,0,1,0,2,0,1,0,256,365,795,1580,0,0
3,38,77.13851,0,1,0,100,0,0,7,0,1,0,1,0,1,0,327,497,793,845,1,1
0,27,59.98727,0,1,0,100,0,0,0,1,1,0,1,0,1,1,178,583,845,616,0,0
0,31,59.86397,0,1,0,100,0,1,10,1,1,1,2,0,0,1,253,274,1454,636,1,1
3,33,72.2746,0,1,0,90,0,1,128,0,1,1,2,0,1,0,236,462,740,1170,1,1
2,41,82.77867,1,1,1,80,0,1,415,0,1,1,3,0,1,0,221,298,929,675,0,0
3,37,67.7952,0,1,0,100,0,1,1736,0,1,1,3,0,1,1,424,266,791,931,1,0
3,28,68.79093,0,0,0,90,0,1,6,1,1,1,2,0,1,0,439,348,1000,1178,1,1
2,50,80.96554,0,1,0,100,0,0,0,1,1,0,1,0,1,0,273,531,741,1495,1,1
2,36,69.40845,0,0,0,100,0,0,6,0,0,0,1,0,0,0,403,461,1942,1115,0,0
3,42,79.82366,0,0,0,100,1,0,7,0,1,0,2,0,1,1,360,358,2473,1020,1,1
3,44,71.23404,0,1,0,100,0,1,3,0,1,1,2,0,1,0,183,267,1005,1032,0,0
0,41,79.89218,0,1,1,90,0,1,374,0,0,1,2,0,0,1,380,379,1731,670,0,0
2,43,69.28174,0,0,1,100,0,1,567,1,1,1,3,0,1,1,207,168,967,919,1,1
0,41,65.64416,0,1,0,90,0,1,5,1,1,0,1,0,1,1,397,360,875,490,0,0
1,35,100.85207,0,1,0,90,0,1,783,0,1,1,3,0,1,1,244,392,840,676,0,0
1,43,85.28379,0,0,0,100,0,1,421,0,1,1,3,0,1,0,266,314,1855,988,1,1
2,40,70.73697,0,1,0,100,0,1,193,0,1,1,2,0,1,0,444,381,1246,768,1,1
3,45,86.34932,0,1,0,100,0,1,0,1,1,0,1,0,1,0,262,645,691,702,0,0
0,36,65.59212,0,0,0,100,0,1,131,0,0,1,3,0,0,0,257,330,1029,504,1,1
1,26,73.52616,0,0,0,100,0,1,1,1,1,1,1,0,1,1,515,417,691,636,0,0
1,27,75.84018,0,1,0,100,0,1,492,0,1,1,2,0,1,0,242,341,931,947,0,0
0,31,79.60334,0,0,1,100,0,1,344,1,0,1,3,0,0,0,179,268,1708,984,1,1
2,32,71.35644,0,1,0,100,0,1,298,0,1,1,3,0,0,0,245,632,1664,812,1,1
0,26,82.88594,0,1,0,100,0,0,0,0,1,0,1,0,1,1,216,249,854,878,1,1
3,28,69.9799,1,0,0,90,0,1,394,1,1,1,2,0,1,1,201,266,793,589,0,0
0,31,88.5947,0,0,0,90,0,1,868,0,1,1,2,0,1,0,261,464,820,1039,0,0
0,32,91.74896,0,1,0,100,0,0,8,1,1,0,1,0,1,0,276,570,533,999,0,0
0,40,85.29943,0,1,0,100,0,1,12,0,1,1,2,0,1,0,416,500,1026,832,0,0
3,32,74.77853,0,1,1,100,0,1,411,0,1,1,2,0,1,0,243,250,1024,916,0,0
0,43,76.57068,0,1,0,100,0,0,0,0,1,1,3,0,1,0,260,587,685,705,0,0
1,39,71.37613,0,1,0,90,0,1,19,0,1,1,2,1,1,0,372,718,438,1093,0,0
0,34,75.50917,0,1,0,100,0,1,884,0,1,1,2,0,0,0,286,219,1175,1021,1,1
2,32,81.37402,0,1,1,100,0,1,0,0,1,0,1,0,1,0,449,567,1204,595,0,0
3,26,66.13016,1,1,0,100,0,0,16,0,1,0,1,0,1,1,391,776,554,736,0,0
2,24,68.96428,0,1,0,100,0,1,188,0,1,0,2,0,1,1,249,260,2395,1047,0,0
0,30,108.05108,0,1,0,100,0,0,0,0,1,0,1,0,0,1,318,375,1487,572,0,0
0,43,63.62363,0,1,0,100,0,1,963,0,1,1,2,0,0,0,237,359,2142,906,1,0
3,26,71.1449,0,0,0,100,0,0,17,1,1,1,2,1,1,1,544,305,567,1265,0,0
0,26,81.84838,0,1,0,100,0,1,225,0,0,1,2,0,0,0,486,452,772,1553,0,0
0,31,82.20938,0,1,0,100,0,0,14,0,1,0,1,0,1,1,259,483,1826,500,0,0
0,41,66.95664,1,1,0,100,0,1,101,0,1,1,2,0,0,1,345,365,3775,576,1,1
0,32,79.17749,0,1,0,79,0,1,700,1,1,1,2,0,0,1,238,226,674,846,1,1
3,33,67.62214,0,1,0,90,0,1,298,0,1,1,3,0,1,0,301,422,636,703,1,1
2,48,56.50089,0,0,0,90,0,1,0,0,1,1,2,0,0,1,335,265,795,728,1,1
3,31,65.64309,0,0,0,100,0,1,496,0,1,0,2,0,1,0,444,415,755,1011,1,1
0,37,77.83456,0,0,0,100,0,1,373,0,0,1,3,0,1,0,352,445,826,1056,0,0
0,35,78.17711,0,1,0,100,0,1,834,0,1,1,3,0,1,0,190,243,2134,410,1,1
2,38,48.37318,0,0,0,90,0,0,0,1,0,0,1,0,1,0,374,692,853,1324,0,0
2,53,71.71655,0,1,0,100,0,1,0,0,1,0,1,0,1,0,479,491,665,600,0,0
0,34,79.50016,0,1,0,90,0,1,725,0,1,1,3,0,0,1,162,231,680,710,1,1
3,46,79.17443,0,1,1,100,1,0,0,0,1,0,1,0,1,0,216,834,3296,1407,0,0
1,34,72.47867,0,0,0,90,0,1,209,0,1,1,2,0,1,1,174,493,755,1484,1,1
0,37,75.98509,0,1,0,100,0,1,317,0,1,1,2,0,1,0,191,452,531,761,1,1
1,47,70.96735,0,0,1,100,0,1,63,0,1,1,3,0,1,0,211,583,1006,487,0,0
1,35,67.84434,0,1,0,100,0,0,15,1,1,1,1,0,1,0,391,514,656,1362,1,0
2,40,73.0294,0,1,1,90,0,1,479,0,1,0,2,0,1,0,460,463,650,538,1,0
3,45,81.93024,0,1,0,100,0,0,0,0,1,0,1,0,1,0,430,286,941,603,0,0
2,35,73.46773,0,1,0,90,0,1,324,0,1,1,3,0,0,0,307,270,738,630,1,1
3,28,82.21735,0,1,0,100,0,0,13,1,1,0,1,0,0,0,266,674,1015,824,0,0
3,32,69.36853,0,1,0,90,0,1,1,1,0,1,2,0,1,0,196,654,1080,837,0,0
3,28,67.83355,0,1,0,100,0,0,0,0,1,0,1,0,1,1,412,497,2701,1120,1,1
2,32,63.98946,0,1,0,100,0,0,24,0,1,0,1,0,1,1,444,430,676,556,1,0
1,20,102.31174,0,1,0,100,0,0,0,0,1,0,1,0,0,1,344,575,547,876,0,0
3,39,75.7427,0,1,1,90,0,1,0,0,1,0,2,0,1,0,229,552,547,1512,0,0
0,35,68.68735,0,0,0,100,0,1,402,1,1,1,3,0,1,0,328,221,845,713,1,1
2,36,68.13799,0,1,0,90,0,0,246,0,1,0,1,0,0,1,238,378,843,1740,0,0
2,29,65.63691,0,1,0,100,0,1,208,1,1,1,3,0,0,0,380,245,885,1040,1,1
0,34,73.07577,0,1,1,100,0,1,741,0,1,1,3,0,1,1,209,289,539,921,0,0
3,37,62.81553,0,1,0,100,0,0,1,0,0,0,1,0,1,0,309,618,2826,1003,0,0
0,29,65.05967,0,0,0,100,0,1,1386,1,1,1,3,0,0,1,206,358,677,965,1,1
2,37,73.93335,0,0,0,100,0,1,229,0,0,1,2,1,0,1,247,248,1816,1006,1,0
1,41,76.59172,0,1,0,100,0,0,0,1,1,0,1,0,1,0,382,352,812,772,0,0
0,35,68.00802,0,1,0,100,0,1,109,0,1,1,3,0,0,1,263,355,845,1682,1,0
1,45,79.36326,0,1,1,90,0,1,428,0,1,1,3,0,1,0,285,326,900,998,1,1
1,37,62.09815,1,0,0,100,0,1,1217,0,1,0,2,0,1,1,194,569,743,1037,0,0
2,38,75.8756,0,0,0,90,0,1,776,1,0,1,3,0,1,0,177,461,706,1014,0,0
0,31,99.40498,0,0,0,100,0,0,0,1,1,0,1,0,0,0,499,418,950,670,1,1
3,36,55.37847,0,0,0,100,0,0,0,1,1,1,1,0,1,1,450,723,1472,1092,1,0
0,34,69.77618,0,0,0,100,0,1,0,0,1,1,1,0,0,1,484,586,632,537,0,0
1,39,69.48254,0,1,0,100,0,1,19,0,1,0,1,1,1,0,513,272,1427,647,0,0
3,27,65.52908,0,0,0,100,0,0,0,1,0,0,1,0,0,1,408,425,711,530,0,0
2,28,78.6517,0,1,0,100,0,0,870,0,1,1,1,0,0,1,398,436,870,672,0,0
2,36,74.84239,0,1,0,100,0,1,498,0,1,1,3,0,1,0,459,542,734,825,0,0
0,32,80.31897,0,1,0,100,0,1,0,1,0,1,2,0,1,0,199,322,1367,471,0,0
0,27,80.13633,0,0,0,100,0,1,348,0,0,1,3,0,0,1,224,429,1619,1077,0,0
2,41,70.47368,0,1,0,90,0,0,0,1,0,0,1,0,1,0,322,588,832,703,0,0
0,35,89.05539,0,1,0,100,0,1,369,1,1,1,3,0,0,0,186,356,843,1103,1,1
0,32,77.29136,0,1,0,100,0,0,0,1,1,0,1,0,0,0,315,519,1116,1394,0,0
2,26,66.56444,0,0,0,90,0,0,0,1,1,0,1,0,1,1,338,450,1127,518,0,0
2,32,70.76293,0,1,0,100,0,0,560,0,1,0,2,0,1,0,227,263,860,1162,0,0
0,32,74.36081,0,0,0,100,0,0,17,1,0,0,1,0,0,0,204,250,825,561,0,0
1,26,80.27715,0,0,0,100,0,0,0,0,1,0,1,0,1,0,362,408,668,1049,0,0
1,29,73.59432,0,1,0,100,0,1,1370,0,1,1,1,0,1,0,226,572,879,962,1,1
3,30,82.18911,0,0,0,100,0,1,169,0,1,1,3,0,1,1,249,355,668,1215,0,0
1,32,73.15056,0,1,0,100,0,0,8,0,1,0,1,0,0,0,416,297,897,519,0,0
1,50,69.97818,0,1,0,90,0,1,1394,0,1,1,3,0,1,0,243,572,428,803,1,1
3,33,62.75695,0,1,0,100,0,1,701,0,1,1,3,0,1,0,429,380,1004,845,0,0
2,22,92.3564,0,1,0,100,0,0,0,1,1,0,1,0,0,0,419,585,616,1121,0,0
3,38,73.44212,0,1,1,100,0,1,90,0,1,1,2,1,1,0,235,261,684,587,0,0
2,43,97.87939,0,1,0,90,0,1,781,0,1,1,2,0,1,1,274,485,1005,939,0,0
1,31,85.25482,0,1,0,100,0,0,0,0,1,0,1,0,1,0,379,287,1263,996,1,1
2,33,78.77505,0,1,0,100,0,0,0,0,1,0,1,0,0,0,344,668,1113,956,0,0
2,26,68.35433,0,1,1,90,0,1,739,0,1,1,3,0,1,0,400,654,1414,1141,0,0
0,45,100.86483,0,1,0,100,0,0,0,0,1,0,1,1,1,0,432,495,759,733,0,0
0,38,71.34975,0,0,0,100,0,1,442,0,0,1,3,0,0,0,249,498,800,557,1,1
1,26,75.30245,0,1,0,100,0,0,1264,0,1,0,1,0,0,0,194,290,626,984,1,1
2,39,72.99652,0,1,0,90,0,1,941,0,1,1,3,0,0,1,364,305,469,1097,1,1
0,29,73.1683,0,0,0,100,0,1,436,1,0,0,3,0,1,1,189,522,2446,1051,1,1
2,34,74.04969,0,1,0,100,0,1,74,0,0,0,3,0,1,0,211,283,1941,1105,0,0
3,43,79.24642,0,1,0,82,0,0,770,1,1,1,3,0,1,0,229,354,590,825,0,0
2,42,72.74058,0,1,0,90,0,1,12,1,1,1,3,0,1,0,398,335,597,984,1,1
2,38,85.99568,0,1,0,90,0,1,1526,0,1,1,3,0,1,0,229,653,967,655,0,0
2,39,71.01988,0,1,0,100,0,1,382,0,1,1,3,0,1,1,261,383,1527,619,0,0
2,39,73.3214,0,1,0,90,0,1,52,0,1,1,2,0,0,1,188,456,615,1196,0,0
2,33,68.51271,0,0,0,90,0,1,14,1,1,1,1,0,1,0,187,253,875,1064,0,0
3,40,78.8207,0,0,0,90,0,1,318,1,0,1,2,0,1,0,481,197,732,1198,0,0
0,36,71.84435,0,1,0,100,0,1,362,1,1,1,3,1,1,0,211,408,506,922,0,0
3,37,88.62479,0,1,0,100,0,1,329,0,1,1,1,0,0,0,193,238,1499,2779,0,0
3,31,68.88643,0,1,0,100,0,1,363,0,0,1,3,1,1,0,234,564,1210,427,0,0
0,32,93.20975,0,0,0,100,0,0,0,0,1,0,1,0,0,0,365,541,1095,926,1,1
2,28,78.63453,0,1,0,100,0,1,750,0,1,1,2,0,0,0,334,543,1037,1148,1,0
0,25,72.91292,0,1,0,100,0,0,0,0,0,0,1,0,1,1,382,590,977,1280,0,0
0,36,85.21102,0,1,0,90,0,1,283,1,1,0,2,0,0,0,251,1033,702,965,0,0
0,40,113.47705,0,1,0,100,0,0,32,0,1,0,1,0,1,1,606,372,562,551,0,0
0,30,68.22415,0,0,0,100,0,1,1052,1,1,1,3,0,1,0,207,332,2392,697,0,0
2,22,64.41387,0,0,0,90,0,1,702,0,1,1,1,0,0,0,295,385,671,1162,1,1
1,28,64.12314,0,0,0,100,0,1,429,0,0,1,3,0,1,1,378,600,675,906,0,0
0,28,71.05921,0,1,0,100,0,0,6,1,1,0,1,1,1,1,348,289,536,447,0,0
0,38,68.86169,0,1,0,90,0,1,114,0,1,1,2,0,0,0,195,283,794,1617,0,0
0,40,63.66388,0,1,0,100,0,0,0,0,1,1,1,0,1,0,264,649,1725,1093,0,0
0,39,74.12411,0,1,0,100,0,0,0,0,1,0,1,0,1,0,250,348,633,933,0,0
2,40,82.75009,0,1,0,90,0,1,1165,0,1,0,1,0,1,1,221,591,632,994,0,0
0,35,76.69077,0,0,0,100,0,1,1442,0,1,1,2,1,0,0,328,535,678,738,0,0
3,37,81.93739,0,1,0,100,0,1,15,0,1,0,1,0,0,1,256,449,2237,1071,1,1
0,33,63.81796,0,0,0,100,0,1,605,0,0,1,3,1,0,0,225,541,1039,841,1,0
2,34,100.46375,0,1,0,90,0,0,11,1,0,0,1,0,1,0,386,434,542,542,0,0
2,24,75.83947,0,1,0,100,0,1,296,0,1,1,3,0,1,1,147,321,838,608,1,1
1,51,87.50323,0,1,0,100,0,0,14,0,1,0,1,0,1,0,237,616,793,1096,0,0
2,37,63.36134,0,1,1,100,0,1,332,0,1,1,3,0,1,1,304,338,988,730,0,0
0,41,70.62933,0,1,0,100,0,1,425,0,1,1,3,0,0,1,258,306,1315,778,0,0
0,45,61.11055,0,0,0,100,0,1,592,0,1,1,3,1,0,0,250,527,1287,880,0,0
2,44,72.22655,0,1,0,100,0,0,0,0,1,0,1,0,1,0,461,655,629,608,1,0
0,27,96.45645,0,0,0,100,0,0,0,1,1,0,1,0,0,0,213,535,1015,1322,0,0
2,34,84.71392,0,1,0,100,0,0,0,0,1,0,1,0,1,0,441,377,1172,646,0,0
0,26,75.69797,0,1,1,100,0,0,10,0,1,0,1,0,1,0,218,288,918,502,1,1
2,24,70.20481,0,1,0,90,0,0,6,0,1,0,1,0,1,0,598,343,837,1073,0,0
0,39,67.86048,0,0,0,100,0,0,0,0,1,0,1,0,1,1,421,684,586,566,0,0
0,31,69.35239,0,0,0,90,0,1,658,1,1,1,3,1,1,0,239,360,779,473,1,1
2,38,82.52399,0,0,1,100,1,1,411,1,0,0,2,0,0,0,206,487,740,418,1,1
2,33,64.54831,1,0,0,100,0,1,103,0,1,1,1,1,1,1,246,423,353,700,1,0
0,40,85.38194,0,1,0,100,0,1,869,1,1,1,3,0,0,0,331,158,600,1477,1,1
3,43,67.07104,0,1,0,100,0,1,433,0,0,1,2,0,1,1,327,271,986,853,0,0
3,23,73.38387,0,0,0,100,0,1,992,0,0,1,2,0,0,0,418,253,530,418,1,1
0,27,69.40687,0,0,0,79,0,1,6,0,1,1,2,0,0,1,508,361,1235,627,0,0
3,34,74.81482,0,0,0,90,0,1,144,0,1,1,3,0,1,1,416,440,903,352,0,0
2,39,49.92572,0,1,0,100,0,1,214,1,0,1,3,1,0,0,378,527,802,740,1,1
2,23,66.30521,0,1,0,90,0,1,937,0,1,1,2,0,1,1,408,447,774,486,0,0
0,35,76.77569,0,0,0,100,0,0,0,1,1,0,1,0,0,1,475,743,1405,389,0,0
1,42,79.88723,0,1,0,90,0,0,873,0,1,0,1,0,0,1,281,495,1937,686,1,1
3,33,83.32036,0,1,0,100,0,0,10,0,1,0,1,0,1,0,374,527,1057,944,0,0
0,28,65.64093,1,0,0,100,0,1,514,0,0,1,3,0,0,1,526,424,1508,743,1,1
2,29,65.73891,1,1,1,90,0,1,935,0,1,1,3,1,1,0,384,296,1899,1636,0,0
1,27,97.24294,0,1,1,100,0,1,1278,1,0,0,2,0,1,1,297,340,593,503,1,0
2,35,63.35731,0,0,0,100,0,1,569,0,1,1,2,1,1,1,434,322,886,1177,0,0
3,37,83.36389,0,1,0,100,0,0,0,0,1,0,1,0,1,0,430,380,1227,503,0,0
0,24,67.93759,0,1,0,100,0,0,12,1,1,0,2,1,1,1,339,425,584,814,1,1
0,45,63.52199,0,1,0,100,0,1,9,1,1,1,2,0,0,1,289,271,592,458,1,1
0,30,73.56166,0,1,0,90,0,1,514,0,1,1,3,0,0,0,251,493,1240,1129,0,0
0,42,73.67051,0,0,1,90,0,1,1108,0,0,1,2,0,1,1,230,393,904,696,1,0
0,35,68.16607,0,1,0,90,0,1,361,1,1,1,1,0,1,1,272,300,704,857,1,1
0,31,58.32638,0,1,0,100,0,0,0,1,1,0,1,1,0,1,175,416,839,477,0,0
1,38,83.75205,0,1,0,90,0,0,3,0,1,0,1,0,0,0,263,598,959,443,0,0
3,34,86.61153,0,1,0,90,0,1,861,0,1,1,3,0,1,1,320,260,1276,522,0,0
1,32,70.87367,0,0,0,90,0,1,319,0,1,1,2,0,1,1,198,301,1496,579,1,0
3,40,80.22875,0,1,0,100,0,0,24,0,1,1,2,0,1,1,609,361,1055,481,1,1
2,31,93.63361,0,1,0,100,0,0,0,1,1,0,1,0,1,0,320,509,798,1101,0,0
1,38,58.75497,0,0,1,90,0,1,190,1,0,1,3,0,1,0,201,528,1162,718,0,0
0,27,75.22104,1,0,0,100,0,1,1075,1,1,0,3,0,0,0,275,300,648,1243,1,1
3,34,57.87309,0,1,0,100,0,0,0,1,1,0,1,0,1,0,339,627,726,679,0,0
0,30,88.45869,0,1,0,100,1,1,357,0,1,1,2,0,0,1,210,491,945,468,0,0
2,32,69.27082,0,1,0,100,0,1,380,0,1,1,3,1,1,0,206,552,965,696,0,0
0,37,81.01628,0,0,0,90,0,0,0,1,1,1,1,0,0,1,392,392,1122,1095,1,1
2,29,76.36904,0,0,0,90,0,1,1,0,1,0,1,0,0,1,338,442,837,1060,0,0
2,27,78.47936,0,1,0,90,0,1,0,0,1,0,1,0,1,0,207,639,940,756,0,0
0,26,69.38248,0,1,0,90,0,1,385,0,1,1,3,0,1,0,271,658,926,846,0,0
3,37,63.04929,0,1,0,100,0,0,0,1,1,0,1,0,1,0,299,385,746,1533,0,0
2,37,85.74279,0,1,0,100,0,0,0,0,1,0,2,0,0,0,359,1114,568,642,1,1
3,26,77.06797,0,1,0,100,0,0,0,1,1,0,1,0,1,0,383,547,663,445,0,0
3,30,68.61376,0,1,0,100,0,0,0,0,1,1,1,0,1,0,526,554,1234,661,0,0
2,36,80.34516,0,1,0,90,0,0,904,1,0,1,2,0,1,0,287,235,1038,774,1,1
1,37,71.68172,0,1,0,90,0,1,943,0,1,1,3,0,1,0,190,230,706,560,1,1
2,49,60.85237,0,0,0,100,1,1,12,0,1,0,2,0,1,0,363,571,864,1153,0,0
0,28,84.09345,0,1,0,100,0,1,6,0,1,0,1,0,0,0,451,399,859,684,0,0
1,39,107.89696,0,1,0,90,0,1,11,1,1,1,3,0,1,1,220,527,685,643,1,1
3,25,70.21661,0,1,0,100,0,1,6,0,1,1,2,0,1,0,393,411,840,1019,0,0
0,12,67.58078,0,0,0,100,0,1,1400,0,1,1,3,0,0,0,427,326,798,928,1,1
0,42,75.73818,0,1,0,100,0,0,5,1,0,0,1,0,0,1,223,444,561,411,1,0
2,28,79.14853,0,1,1,100,0,1,416,1,1,1,2,0,0,1,182,547,2444,690,1,1
0,25,76.70287,0,0,0,90,0,1,398,0,1,1,2,0,0,1,575,295,656,1203,0,0
2,34,81.71537,0,1,0,90,0,1,1361,0,0,1,3,0,1,1,497,340,847,1737,0,0
